gene,A1,A2,A3,A4,I1,I2,I3,I4,L1,L2,L3,L4,S1,S2,S3,S4
Gene20168,0.9793307,0.2049818,0,0,0,0.1832716,0.7042345,0.8795636,0,0,0.4606634,0,0,0.4283568,0.7267798,0
Gene20169,0.2452114,1.38E-06,0.2848135,1.69E-18,8.15E-49,1.34E-52,3.63E-14,8.97E-24,0,0,6.62E-34,0,1.07E-19,7.85E-14,0,8.06E-15
Gene20170,0.2015624,0.2116625,0.5163173,0.147509,0.5102658,0.378712,1.632791,1.219272,0.5148158,0,0.7108435,0,1.488711,1.08992,2.052207,1.408646
Gene20171,6.51E-19,5.36E-20,4.86E-09,1.96E-19,0.2566982,1.80E-18,3.84E-21,6.43E-21,3.32E-07,1.63E-19,1.17E-10,3.17E-27,1.56E-16,4.80E-21,2.53E-21,5.78E-05
Gene20172,6.70E-12,1.19E-15,6.56E-24,4.17E-20,1.40E-19,4.87E-31,1.54E-36,7.68E-22,0,0,6.39E-15,0,8.94E-20,4.76E-24,2.61E-19,1.03E-13
Gene20173,1.587424,2.233699,0.9792979,0.3925231,1.656119,7.170755,4.264143,5.655521,4.404735,0,2.989929,0,6.015424,3.065349,4.735752,4.307251
Gene20174,0,0,0,0,0.08747343,0,0,0,1.774677,0,3.374887,0.681777,0,0,0,0
Gene20175,0,0.3461926,0,0.5336659,0.3517258,0,1.361705,0.1282729,0,0,0,0,0,0,0,5.567575
Gene20176,1.370671,1.340361,1.699975,2.291278,2.85562,1.354465,0.2302203,0.1286663,0,0.1360886,0,0,2.38E-71,0.2746914,1.30E-63,0.08705585
Gene20177,0,0,0.07531278,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20178,12.04509,9.417125,10.75725,10.25297,6.869998,14.29964,16.62472,18.2596,2.34756,0.1550662,6.502351,0.6981103,16.55139,14.46059,14.05387,13.76786
Gene20179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20180,24.61705,25.83051,25.22056,24.64498,42.76817,31.71196,34.92585,27.22853,15.08724,11.63328,14.77548,5.296111,33.36208,36.11752,30.78704,30.61244
Gene20181,0,0,0,1.55E-57,0,0,4.30E-49,0.03568777,7.47E-19,0,4.49E-12,4.10E-34,0,0.05101336,0,0.04932403
Gene20182,1.835915,1.612266,1.979267,0.5483134,0.7665393,2.107513,0.2239617,1.283121,0.3370275,0.5163788,1.497747,1.885928,1.654565,2.072809,2.869065,1.771023
Gene20183,0,0,0,0.1414814,0.2753516,6.55E-17,0,0,5.835979,0.764969,0,3.909011,0.2852755,3.47E-24,0.2978412,1.14E-16
Gene20184,0.8292688,0.9876229,1.763088,1.064185,1.491572,1.011696,0.5037468,1.168288,0.2192324,0.1014989,0.5543903,3.79E-06,0.501068,0.9798218,0.5336412,0.2374188
Gene20185,3.06E-35,0.123489,1.06E-11,4.52E-20,5.17E-20,1.90E-24,3.21E-17,0.6068294,6.62E-08,2.34E-36,3.57E-43,5.68E-24,0.7647991,0.845856,0.4263499,0.9108481
Gene20186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20187,6.077667,6.142851,4.215777,5.715754,7.789126,28.84095,29.78605,33.68661,4.86E-12,1.38E-17,3.699879,4.14E-05,26.15346,40.27197,33.18299,10.88622
Gene20188,0.2368864,0,1.087002,0.2159139,0.2096256,0,1.241396,0.3623334,0,0,0.216565,0.2099997,5.208762,6.019323,0.9988253,4.389564
Gene20189,7.47E-27,1.43E-16,8.12E-22,4.47E-23,4.20E-25,4.41E-25,8.38E-34,2.79E-21,0,3.42E-50,2.61E-12,0,1.14E-30,4.54E-23,6.00E-15,3.22E-22
Gene20190,0,3.26E-08,0,0,0,0.2425029,0,0.3961674,0,0,1.031561,0,0.1492057,0,0.3173123,0.136014
Gene20191,0.9787605,3.205704,1.434452,2.235835,4.086337,5.901561,3.669309,5.770567,5.594591,3.426038,5.264457,1.519547,4.044628,3.926072,1.379881,6.794364
Gene20192,0.4006514,0.1724298,0.4559843,0.07743791,0.693232,0.7276761,1.115808,1.230662,0.3716366,0.2338312,1.600899,0.07467002,2.186672,1.950052,1.920973,2.378317
Gene20193,0,0,0,0,0,0,4.07E-68,0,0,4.30E-55,0,0,1.92E-69,0,0,0
Gene20194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20195,0.7857504,1.494365,0.3935408,0.5819617,0,0.08319186,1.106213,0.4665156,0,0,0,0,0.2009026,0,0.1073155,0.1822994
Gene20196,0.8165144,0.1967402,0.4199482,0.9431877,1.792586,0.7178594,1.086912,0.4607595,0,0.265229,0.00010398,0,0.4507079,1.02E-30,1.166482,0.8132237
Gene20197,269.801,325.9299,263.4528,204.8078,116.4702,197.1483,151.2047,135.9917,30.17318,92.10296,20.78252,55.18999,112.278,108.3567,103.4261,137.4602
Gene20198,0.5076453,3.73E-20,0.3871233,1.147657,15.22798,13.01704,7.666492,7.176907,2.92E-20,1.32E-20,9.22E-20,9.09E-14,5.904293,5.546629,10.02891,5.574329
Gene20199,2.003953,2.541282,1.790309,2.687,2.318816,2.519138,1.468905,1.414451,1.610879,0.1356496,1.2386,3.56E-36,2.3085,2.726327,1.735221,2.856182
Gene20200,0.6376971,0.4738264,0.1950489,0.102704,0.1100808,0,0.5425811,0.7442799,21.40811,9.961585,24.65198,20.651,0.9656031,0.6620149,1.451264,1.820481
Gene20201,0.02576396,0,0,5.76E-12,1.34E-21,2.22E-19,4.29E-25,2.86E-24,3.701542,8.35E-08,2.999316,0,6.48E-30,1.32E-17,2.97E-20,2.39E-19
Gene20202,0,0,0,0,0.1581706,0,0,2.36E-09,0,0,0.2080648,0,0.07366996,0,0,0
Gene20203,0,0,0,0,0,0,0,1.11E-68,0,0,0,0,0,0,2.33E-60,1.43E-71
Gene20204,1.25E-09,0.1175237,0.07876502,0.04344178,0.2720978,0.003307583,1.51E-05,8.36E-05,0,0,0.5338703,0,4.65E-23,2.34E-21,6.81E-23,5.66E-15
Gene20205,0.752403,0.1134504,0.07779102,0.04289097,0.266992,0.2891766,1.49E-05,8.23E-05,0,0,9.83E-07,0,4.61E-23,2.32E-21,6.76E-23,5.60E-15
Gene20206,0,3.19E-28,1.62E-32,8.28E-27,6.65E-17,8.63E-29,4.20E-22,7.60E-19,0,0,0,0,3.60E-35,6.30E-24,1.19E-16,0.07514635
Gene20207,2.29E-39,5.15E-30,3.67E-20,4.33E-27,1.20E-16,5.36E-22,2.70E-26,0.06556663,2.10E-20,7.13E-31,5.18E-18,2.39E-51,2.01E-25,1.91E-24,1.71E-24,1.01E-16
Gene20208,1.06E-22,7.89E-16,3.30E-23,0.07042801,0.1112324,2.81E-20,4.66E-22,0.05097924,6.62E-20,2.48E-21,1.01E-23,4.00E-25,0.07590045,0.4523967,7.60E-15,0.0681514
Gene20209,2.182762,2.551048,1.957575,6.414466,3.809189,2.404816,2.926236,2.596291,1.686169,2.302223,3.1403,1.309589,4.597512,2.35771,2.868843,3.462812
Gene20210,0.1109322,0.2468667,0.1292487,0.6668039,0,0.9501081,1.802857,2.903484,0.1242076,0,1.909804,0,6.940848,3.66218,2.276926,3.490281
Gene20211,6.48E-16,3.77E-14,0.09080845,5.38E-20,1.57E-19,0.1449533,0.05230764,3.70E-18,1.29E-20,0,0.04923266,9.38E-14,3.29E-12,0.1969454,1.86E-14,0.2004677
Gene20212,6.321015,4.439538,6.398509,5.407702,1.283197,6.522514,6.402452,3.899565,64.40242,85.94535,29.06529,102.0726,3.414739,1.595455,3.273901,5.868724
Gene20213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20214,0.4392624,0,8.34E-16,0.4186707,0.5972879,1.007659,0.898779,1.02726,0,0,0,0,0.7535746,0.4573731,0.8612527,0.1480621
Gene20215,0,0,0,0,0,0,0,0.5760854,0.5589108,0,1.366548,0,0,0,0.2579393,0
Gene20216,2.82E-20,6.94E-20,5.42E-20,1.23E-17,1.16E-18,7.81E-22,1.08E-20,6.34E-26,3.95E-26,1.59E-17,1.20E-18,1.80E-22,1.72E-26,2.34E-20,8.67E-21,0.1990522
Gene20217,3.39E-15,1.08E-13,1.78E-13,3.17E-14,6.75E-12,1.59E-09,1.71E-19,1.71E-16,7.46E-11,1.34E-08,1.25E-12,0.5907204,1.32E-09,8.93E-18,9.76E-17,1.23E-08
Gene20218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20219,1.05E-20,0.179972,2.22E-20,0.1427977,7.79E-21,0.7033041,3.172137,2.834892,2.058615,9.06E-15,1.892402,3.15E-16,3.115799,4.980778,2.37726,2.27994
Gene20220,6.87E-17,5.52E-21,0.3307762,0.1630281,7.60E-11,5.15E-22,1.38E-18,1.291655,1.12E-15,9.76E-25,0.1611925,0.00011032,7.21E-05,0.1556718,0.4547674,0.4483501
Gene20221,0,0,0,0,0,0,0,0,0,0,0.00085834,0,0,0,0,0
Gene20222,0,0,0,0,0,0,0,0.4271331,0,0,0,0,0.1334158,0.1027412,0.1189608,0
Gene20223,15.46278,22.01887,16.95136,15.54403,31.1607,23.83992,33.12436,36.28079,8.38657,3.659088,7.154402,9.895447,31.17761,29.41691,27.76501,28.72302
Gene20224,25.75622,23.75809,20.87127,16.79695,21.67527,28.61868,32.43716,26.54996,12.66609,6.614195,13.72113,3.357665,30.24373,30.87566,24.50479,30.42809
Gene20225,0.6899808,2.99E-18,0.09876565,0.3087573,1.07E-17,0.7573287,3.07421,4.868441,0.4418316,1.78E-06,2.645986,1.74E-14,10.08799,5.55012,6.987605,7.874701
Gene20226,2.05E-34,1.91E-20,3.42E-37,1.73E-20,1.16047,0.7549858,1.31E-33,1.63E-35,1.36E-36,0,0,1.48E-30,4.422201,7.295836,0.187989,1.20E-19
Gene20227,0,4.89E-35,0,0,1.90E-31,9.13E-33,4.95E-22,0,0,0,0,0,1.25E-21,0,7.83E-29,0
Gene20228,0,0,0,0,0,0,0,0,0,0,0.3068447,0.6407353,0,0,0,0
Gene20229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20230,1.05667,1.802954,0,1.147227,7.52E-08,4.56E-21,0.3177236,1.39E-22,0,8.78E-18,0.5817965,0,0,0,1.43E-57,0.405336
Gene20231,0.7505606,0.6585973,0.07237659,0.3181385,0.01451792,0.1816857,1.623426,2.119793,7.66E-23,2.19E-37,6.40E-05,2.50E-20,1.910346,1.663028,0.2803596,2.31553
Gene20232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20233,0,0,0.1507572,0,0.1520346,0,0,0,0,0,0,0,0,0.4344331,0,0
Gene20234,0,0,0,0,1.77E-19,0,1.10E-15,4.98E-22,8.93E-20,5.52E-11,3.53E-07,0,7.21E-19,2.46E-14,4.86E-05,2.15E-21
Gene20235,1.63E-44,3.77E-22,1.19E-20,0.09084647,6.00E-09,1.69E-16,0.4604735,1.83E-24,0,1.72E-33,2.20E-39,1.23E-30,8.03E-22,4.04E-13,0.1998628,8.53E-22
Gene20236,9.49E-39,0.2602197,1.55E-20,6.75E-25,0,2.27E-21,2.00E-22,9.03E-23,0.633664,6.80E-19,0.2853839,0,0.2838321,1.43E-22,2.41E-25,1.19E-21
Gene20237,4.797011,5.219151,2.268501,1.864844,2.389651,2.895859,4.696944,3.29869,34.13935,36.25206,45.73664,65.32614,4.177521,2.03091,1.151445,3.510025
Gene20238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1719004,0,0
Gene20239,0.09381669,0.1787787,1.19E-14,0.00108221,0.5162566,6.09E-21,9.32E-21,0.04391755,1.64E-19,2.57E-29,1.20E-13,5.38E-34,0.02160717,2.07E-20,5.59E-19,1.31E-17
Gene20240,3.536768,3.448177,0.3376093,7.621527,13.61801,6.306963,9.336648,6.187669,98.85238,67.25692,76.69908,64.9668,3.721043,13.81022,8.79654,5.365004
Gene20241,0.05307777,0.1568187,0.1103566,0.05308559,0.4772953,0.04676316,4.70E-22,7.52E-08,0.005095114,7.78E-25,6.30E-21,1.51E-40,2.88E-20,0.2711707,7.96E-09,0.002186222
Gene20242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20243,1.800196,7.756941,14.76569,9.530953,15.61218,5.689642,2.390527,1.519954,11.03174,0.6596519,1.072732,0,11.03778,11.20173,10.29208,11.02038
Gene20244,0.1296577,3.808216,0.308035,0.628521,2.849262,0.05264423,0.009983273,0.01282463,0.009003064,39.11997,0.001440648,0.8120965,0.07918741,0.01226502,0.01937349,0.2157787
Gene20245,0,0,0,0,0,0,0,1.75E-25,0,0,0,0,0,0,0,1.91E-10
Gene20246,0.6623736,0.8725968,0.5169159,1.046932,0.4947095,0.9263439,0.9053366,0.41047,7.57E-35,1.82E-12,0.000229428,2.30E-45,0.2388013,0.5024088,0.2228033,1.206483
Gene20247,9.60E-09,1.21E-28,1.24E-23,1.06E-17,1.48E-20,5.66E-21,2.14E-17,8.34E-20,8.02E-19,2.84E-18,1.32E-32,1.93E-16,9.55E-30,4.41E-20,1.46E-31,1.09E-35
Gene20248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20249,0,3.92E-19,5.00E-48,1.26E-24,2.12E-14,8.04E-25,6.16E-12,9.54E-26,0.007473592,6.20E-12,1.30E-12,9.90E-31,1.50E-51,0,2.02E-37,3.63E-21
Gene20250,0.8891015,0.2758056,0.004612253,0.2307588,0.004437856,0.001033864,0.4814617,8.27E-09,4.96E-05,0,0.008861769,0,0.4101684,4.84E-05,0.001030472,0.1811457
Gene20251,0.08698693,0.09416568,2.36E-09,6.93E-10,1.07E-13,4.82E-11,3.19E-27,0.06341549,0.2977314,1.05E-15,1.51E-10,0,0.09704782,0.2716449,0.3062415,2.02E-14
Gene20252,3.853054,9.267804,4.374526,6.376673,9.377005,11.38742,8.820829,6.389601,7.274601,8.754933,5.295759,3.134676,7.888572,2.71216,6.070248,5.050417
Gene20253,6.27E-43,1.35E-47,2.96E-20,5.02E-47,5.22E-48,0.08993906,1.27E-44,4.00E-53,6.40E-39,0,1.80E-44,0,0.6527971,4.80E-57,2.84E-47,0.1481406
Gene20254,1.43E-14,0.3774717,0.08206503,0.3981356,0.2477419,0.002012218,0.1087555,0.509249,5.83E-32,0,1.35E-19,0,0.1286304,0.1408201,0.005756138,0.3386477
Gene20255,4.003378,3.561153,3.643477,6.043925,6.628969,5.145683,4.960472,4.776781,0.5537128,0.7673922,1.445583,5.05E-21,8.592569,6.626732,6.231579,5.313218
Gene20256,3.98E-34,1.44E-08,9.26E-27,1.14E-30,1.27E-20,6.59E-34,5.81E-36,3.81E-34,8.24E-39,1.87E-33,6.21E-35,0,8.99E-29,6.37E-21,8.45E-27,4.98E-31
Gene20257,0.5256482,0.2012058,0.2986166,0.5062865,2.23E-38,1.79091,2.162102,3.748803,1.662047,1.20E-29,0.8979562,0,1.489373,3.969473,2.120596,4.343667
Gene20258,9.715621,12.14938,9.558003,8.753326,8.043088,7.793601,5.303089,4.924054,1.81E-33,0,0.1731784,0,3.164277,3.277683,5.252407,7.149972
Gene20259,4.207499,0.8689051,2.312975,2.96325,2.512604,7.937249,9.062656,8.475945,0.1161189,0,0.5646508,0,13.58757,9.084058,11.61289,10.09735
Gene20260,0.2138337,0.5532588,1.051262,0.1257965,5.97E-15,0.003240455,7.92E-11,0.03690617,0.1430824,0,1.315325,0,1.28E-07,3.979088,0.1802557,0.004007465
Gene20261,94.25921,110.9526,98.38645,88.43713,90.99818,90.3828,91.32613,82.46491,40.34436,30.49724,43.70366,23.78901,77.31434,68.52193,65.91108,84.12185
Gene20262,0,2.93E-20,0,0,9.22E-13,1.18E-08,1.04E-20,0.4480239,0.009908852,0,0.08690928,0,3.19E-15,6.68E-17,1.43E-19,0.1037907
Gene20263,11.22789,11.99512,10.69464,9.963141,4.450355,7.738589,6.95391,4.572197,1.08E-26,1.82E-24,5.93E-17,2.21E-27,4.648312,4.205016,3.667626,4.407522
Gene20264,0,0,0,0,0,0,5.77E-05,1.29E-07,0,0,0,0,0,0,0,0
Gene20265,0.3339246,3.014932,2.737178,2.425248,1.247107,2.496551,1.15777,0.9747699,1.44E-40,0.04270926,0.5408266,0,2.123502,0.5612908,1.047637,0.3727049
Gene20266,7.654913,2.054035,5.325996,3.503852,0.4480597,6.151629,1.699587,5.492664,4.55E-13,1.39E-12,1.65E-11,3.72E-11,0.4711041,1.049946,0.992499,2.10612
Gene20267,2.81E-10,0.01830294,4.59E-10,3.14E-13,1.48E-15,1.21E-18,4.24E-12,7.42E-21,3.02E-20,5.99E-17,5.44E-18,0,1.10E-18,1.54E-18,3.57E-13,1.01E-13
Gene20268,3.69E-19,5.17E-23,1.58E-18,4.40E-21,6.06E-17,4.90E-19,0.1925118,3.62E-16,1.31E-16,3.55E-12,1.69E-21,1.04E-13,1.25E-09,0.07634036,6.14E-20,4.04E-18
Gene20269,2.728549,2.448404,2.212551,3.003932,3.133444,4.662176,5.909317,8.583617,1.787236,1.357921,3.40146,0,8.436483,5.292931,8.916372,6.304679
Gene20270,0,0,0,0.1132584,0.1963716,1.448206,2.057075,2.715628,1.606556,0,1.053796,0.2448854,2.809588,3.285123,2.817682,1.576174
Gene20271,6.01E-20,1.32E-08,0.09029757,1.81E-14,4.66E-19,0.01257413,1.45E-21,0.06246631,4.73E-13,5.63E-20,7.17E-13,1.52E-40,8.32E-22,1.20E-17,5.89E-12,6.87E-21
Gene20272,0.510329,0.1297331,0.8476791,0.4706539,1.938836,3.32919,2.754927,0.8723929,5.67E-08,0.1087597,0.001571166,0,3.260058,5.947287,4.366892,2.606719
Gene20273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04E-35,0
Gene20274,1.107321,2.501516,0.4506749,6.150961,0.3938485,16.8499,17.42653,10.02982,3.615675,5.68E-07,15.56831,2.834119,24.38711,25.55256,14.76324,27.7722
Gene20275,4.67E-10,0.5047126,0.4060536,1.52E-09,9.38E-06,1.018009,0.883126,1.854022,0.4304779,5.76E-11,1.656033,2.85E-10,0.5474257,0.2581157,1.434726,0.6210957
Gene20276,2.857583,4.345756,1.763544,2.843074,4.124062,2.9965,7.790117,6.074981,3.467055,1.51949,4.14158,1.243056,4.214958,3.098752,4.697641,3.152144
Gene20277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20278,0,1.64E-19,1.43E-39,0,7.91E-23,1.18E-21,3.39E-22,1.17E-07,2.50E-06,1.73E-13,1.42E-13,0,1.72E-10,8.65E-15,3.43E-19,2.18E-14
Gene20279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20280,0,0,0,8.67E-11,0,0,0,0,0,0,0,0,0,0,0,0
Gene20281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20284,0.2538868,0.2544153,0.5411273,0.1310161,2.92E-10,0.5674422,2.418175,1.480526,0.1757745,0.1543817,1.894917,2.066748,2.000238,2.307673,2.54016,3.958349
Gene20285,4.70E-61,6.34E-10,0.000109695,5.47E-21,2.02E-32,2.13E-47,4.13E-49,0.2038019,5.77E-41,1.57E-34,4.43E-45,0,2.00E-48,1.39E-44,6.61E-45,2.25E-46
Gene20286,62.13639,44.65661,37.7254,44.59736,34.18082,35.05928,24.68066,28.0235,12.14952,24.53813,9.192808,22.41754,25.40785,30.37687,27.49255,25.77429
Gene20287,0.09411539,0.1968337,0,0.1856388,0.0865783,0,1.03E-08,0.00048318,0.1030337,0,0.1946791,0,0,0,0.1094722,0.1844278
Gene20288,1.13E-37,1.15E-38,1.71E-38,0,7.31E-39,5.45E-33,1.38E-39,5.85E-23,8.73E-42,0,9.46E-47,1.84E-25,7.84E-41,1.25E-58,2.55E-13,1.11E-38
Gene20289,3.40604,4.963123,2.494626,2.922243,10.06107,9.238519,7.806244,10.44853,2.178887,1.139523,1.044125,0.9072087,15.78214,18.39088,23.5791,17.22818
Gene20290,10.45792,13.02743,12.31492,11.3582,14.74888,11.35316,7.304143,5.744843,1.40E-17,1.45E-28,2.24E-18,1.54E-18,11.12596,9.416504,11.11141,14.40652
Gene20291,8.65E-17,4.06E-19,5.60E-20,1.90E-11,2.11E-26,1.83E-21,5.33E-20,1.64E-17,1.43E-18,1.88E-31,8.43E-17,3.17E-27,2.49E-19,3.78E-20,5.38E-18,8.25E-14
Gene20292,143.9637,192.0801,171.9404,163.0684,299.7186,182.7925,129.9494,122.977,225.7564,625.3952,120.5877,148.8144,127.1388,137.5503,133.2088,126.4004
Gene20293,1.587014,1.786465,1.218955,0.7465046,2.80723,2.170972,0.1413241,0.3629699,0.3146282,7.91E-15,5.95E-21,0.5222873,0.5526318,0.3458027,1.069231,0.5337023
Gene20294,0.8337175,1.641394,1.082455,1.581113,1.307321,1.864549,3.416038,4.12671,0.07618731,0,0,0,3.889905,3.328527,2.663418,3.372305
Gene20295,14.18923,20.70587,28.60854,19.51123,36.50357,26.50555,13.65095,19.37794,19.28476,11.21531,4.939621,1.76547,23.27214,22.67583,16.67172,22.32632
Gene20296,3.016372,10.41842,3.896966,5.080383,1.56172,11.69908,8.320919,2.825941,2.55E-05,1.416464,2.845397,1.947982,5.954295,6.662381,6.821216,2.372851
Gene20297,0.009156193,0.006712482,0.2373134,0.93608,0.000168069,0.003306591,1.47E-11,0.00417717,0.006343674,3.37E-10,1.30E-06,3.51E-10,4.197254,0.1285389,0.009013437,1.59E-09
Gene20298,0.09056169,0.3379515,5.40E-17,0.08566964,0.2364112,6.46E-19,0.1414383,4.70E-10,0,0,2.64E-40,2.80E-57,3.35E-13,3.55E-50,8.30E-06,1.00E-31
Gene20299,1.02E-31,0,4.94E-32,2.12E-33,1.47E-08,2.26E-31,0,0,0,0,0,0,0,0,0,1.17E-13
Gene20300,4.188894,2.247145,0.2779081,1.121672,2.404715,1.857865,1.692149,2.648831,2.89E-50,1.08E-36,4.80E-53,2.75E-18,3.486279,1.01225,4.448926,6.10039
Gene20301,1.02E-17,1.06E-18,1.29E-14,0.0443417,1.75E-13,0.2792443,4.84E-21,1.93E-21,0.000271083,1.25E-21,2.06E-31,0,0.01825597,3.43E-20,1.98E-22,4.90E-15
Gene20302,7.653004,4.388169,9.774601,5.103922,1.568846,7.973045,9.61554,3.948344,0,0,0,0,5.221167,5.339342,4.489499,2.057717
Gene20303,4.47699,5.215704,5.788382,4.725283,3.698511,6.446926,10.46243,10.20622,0.1714254,0,3.647928,0.3056604,12.44662,13.21933,13.62114,15.53438
Gene20304,6.73E-16,0.1650398,2.55E-20,1.38E-17,7.32E-21,3.15E-15,9.60E-18,2.93E-22,4.27E-13,3.66E-24,0.1544908,2.87E-08,5.14E-21,1.48E-19,5.93E-16,1.30E-26
Gene20305,9.556373,5.013732,12.60014,4.850515,3.745276,11.45183,20.1927,21.37744,1.405682,0,9.360196,0,17.13076,18.29156,18.57925,22.13727
Gene20306,6.725726,2.938511,2.301433,2.433457,1.289818,2.02E-14,1.09E-05,2.47E-16,4.99E-11,1.62E-11,8.38E-15,2.36E-23,7.68E-17,6.64E-15,1.68E-15,3.35E-12
Gene20307,5.408967,4.713967,3.540397,1.865526,0.7197085,9.286707,9.576531,8.410006,0.2758038,1.04526,0.2469431,0,9.278932,11.97868,13.64558,13.64821
Gene20308,0.6975518,1.249547,0.7390787,0.9054425,1.25E-19,3.840465,2.958307,5.058518,4.02E-18,3.25E-15,0.27392,0,4.494268,2.476799,2.573701,5.646729
Gene20309,0,0,0,0,0,1.18E-42,0,0,0,0,0,0,0,0,0,0
Gene20310,0.1233826,1.67E-13,2.09E-19,3.80E-22,4.67E-37,2.40E-32,5.05E-48,0.09173913,3.07E-33,0,7.35E-41,2.75E-36,2.01E-39,1.78E-24,2.50E-43,0.4300873
Gene20311,3.076102,2.017194,1.985095,3.568426,2.971576,1.305313,1.501913,3.267698,8.127052,6.719265,8.022927,3.987606,4.489173,2.197027,2.573126,1.859479
Gene20312,4817.66,6198.938,5561.237,5798.431,9926.42,4482.853,3118.955,2894.084,13517.25,26955.46,5245.253,6435.983,2948.338,2685.728,2639.044,2819.931
Gene20313,0.000157289,5.57E-18,6.30E-18,1.09E-08,2.85E-13,1.68E-26,2.06E-32,4.30E-23,5.05E-31,8.25E-18,1.73E-19,9.42E-16,5.62E-17,1.10E-21,3.27E-17,5.02E-21
Gene20314,59.50785,55.63241,47.01362,55.54864,79.44904,55.54474,47.21312,46.04454,14.82595,6.769284,12.23039,2.882677,43.09623,44.21203,49.90609,44.47567
Gene20315,2.10288,0.6208347,0.181145,1.076702,0.06112762,0.3251874,0.4935986,0.3974408,8.85E-25,3.58E-13,4.89E-29,6.59E-50,3.60E-13,1.15E-26,0.08477546,0.1087879
Gene20316,2.123938,2.907572,2.730826,3.364389,3.137408,4.10498,6.590613,7.125138,0.2130239,0,1.940991,0,7.4816,7.745755,5.376369,8.674667
Gene20317,3.47E-39,4.53E-38,0.2408587,2.815205,1.23E-29,6.93E-05,6.77E-08,6.23E-22,1.25E-41,5.31E-47,1.60E-49,1.47E-42,5.28E-21,0.6170342,1.12E-34,2.35E-26
Gene20318,5.85E-10,1.98E-10,1.87E-14,2.16E-07,1.36E-09,3.65E-17,7.16E-20,7.20E-17,6.98E-20,2.95E-14,2.49E-19,3.68E-17,3.35E-17,4.51E-17,2.80E-17,5.96E-14
Gene20319,0.7154537,1.023908,0.1191697,0.2128706,0.6449868,0.8236984,0.09856836,1.37E-09,1.51E-13,2.54E-12,0.1238112,7.67E-11,3.39E-19,3.68E-20,0.1341806,0.2260455
Gene20320,6.297446,0.166142,5.985898,0.1553291,0.00034547,0.07879029,4.72068,6.411713,0.9739698,1.610565,0.5776353,3.40E-05,3.103054,0.5473242,4.216712,2.112954
Gene20321,8.01E-20,2.93E-20,6.98E-19,3.23E-18,0,5.07E-18,4.88E-16,7.52E-09,6.46E-11,0,3.04E-15,0,1.36E-14,1.74E-15,1.10E-17,3.02E-18
Gene20322,0,0.07440487,0,0,0,0,0,0,0.2464373,0,0,0,0,0.07356154,0,0.07130148
Gene20323,4.366102,3.666717,6.718714,8.727615,2.729228,6.169154,6.38099,10.74923,0.04858528,0,6.30E-19,0,11.92776,10.36677,17.34595,13.97534
Gene20324,6.17402,5.991914,6.512006,3.917132,7.373723,13.27432,14.20622,21.56551,3.912375,0.09342516,1.692339,0,14.73051,20.2527,15.43515,17.87772
Gene20325,9.18E-24,2.49984,0.2141871,1.702987,0.1350158,4.18E-21,0.1838204,0.7457687,3.100606,1.47E-19,1.028651,3.45E-20,1.37E-15,0.4469374,1.748791,0.8561582
Gene20326,0.523896,0,0.5660659,0.7043009,0.5472924,0.4823848,0.5836803,0.3941288,0,0,0,0,0.1518057,0.2797836,0,0.2732893
Gene20327,0.01090708,0.01346474,0.05391683,0,0.06505787,0.07803277,0.3291233,0.4376711,0,0,0.02413887,0,0.5223248,0.3918302,0.2321843,0.5075219
Gene20328,0,3.30E-32,3.84E-39,2.37E-25,0.05780965,0.2489899,0.1456171,0.8508025,0,0,2.25E-28,0,0.562806,0.2062887,1.16E-21,0
Gene20329,3.040686,2.549357,3.713592,3.828605,5.797571,9.943672,6.149253,4.226265,150.5413,107.1878,156.6953,142.0503,4.315811,7.151799,7.569777,6.705479
Gene20330,0,0,0,1.04E-55,8.50E-42,4.21E-46,1.25E-46,1.44E-48,0,1.29E-29,0,0,4.55E-17,0,0,0
Gene20331,7.973399,7.584168,7.615462,6.973685,13.43118,16.91557,21.85002,25.72731,0.1168929,0.2442636,0.2689542,1.56E-19,23.7598,25.50434,63.28614,34.98902
Gene20332,0,0,3.61E-19,0.2438298,0.4658611,0.4177494,0.3019578,0.2500625,1.88E-19,0,1.56E-13,0,3.85E-17,0.3610215,8.77E-19,2.34E-19
