gene,A1,A2,A3,A4,I1,I2,I3,I4,L1,L2,L3,L4,S1,S2,S3,S4
Gene28227,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Gene28228,2,2,2,2,3,3,4,5,3,0,4,1,5,4,6,6
Gene28229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28230,11,14,10,9,7,15,10,11,4,0,0,0,3,2,3,3
Gene28231,1,1,2,1,0,2,4,4,12,17,16,6,2,2,2,2
Gene28232,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Gene28233,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
Gene28234,0,0,0,0,0,0,0,0,1858,754,536,405,0,0,0,0
Gene28235,1,0,0,1,1,2,3,4,1,0,3,0,8,5,8,9
Gene28236,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0
Gene28237,1,0,0,1,2,3,7,10,8,0,5,0,11,10,7,6
Gene28238,5,6,3,3,6,6,10,10,1,1,4,0,9,12,9,11
Gene28239,6,7,4,7,9,6,6,5,8,2,6,1,2,5,4,7
Gene28240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28241,1,2,1,1,2,4,7,6,4,1,6,0,13,7,9,8
Gene28242,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Gene28243,5,4,8,5,12,9,5,3,8,6,9,2,7,5,15,6
Gene28244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28245,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
Gene28246,0,0,0,0,2,5,3,5,2,0,2,0,7,12,5,6
Gene28247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28248,2,1,1,1,2,1,1,1,0,0,0,0,0,1,1,2
Gene28249,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Gene28250,1,0,0,0,0,3,4,7,0,0,0,0,4,6,7,5
Gene28251,2,8,6,10,13,19,17,10,0,0,1,0,22,16,12,23
Gene28252,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3
Gene28253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28254,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Gene28255,1,0,0,0,0,2,7,7,0,0,0,0,6,7,8,9
Gene28256,0,0,0,0,0,1,0,10,5,0,3,1,9,8,1,1
Gene28257,3,2,2,2,1,1,5,3,19,8,21,26,6,3,5,5
Gene28258,16,6,10,10,3,15,18,14,12,0,15,10,22,16,12,21
Gene28259,17,17,15,15,24,25,28,27,9,3,9,2,35,31,35,39
Gene28260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28262,12,15,13,15,24,19,25,26,18,10,27,1,33,30,31,31
Gene28263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28265,0,0,4,2,3,5,0,2,3,2,3,1,1,3,14,6
Gene28266,24,34,22,25,34,27,31,26,8,2,18,1,22,24,15,22
Gene28267,1,1,0,4,0,5,6,8,8,0,14,0,9,14,8,12
Gene28268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28269,8,8,8,10,6,7,8,7,0,0,0,0,4,6,2,3
Gene28270,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Gene28271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28272,5611,5266,5275,5314,4279,5705,4958,4751,3276,2462,3456,6429,4366,4247,3941,4399
Gene28273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28277,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Gene28278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28279,1,3,2,4,2,4,9,8,3,0,6,0,6,9,7,7
Gene28280,6,7,7,10,15,12,11,13,3,1,5,0,16,15,15,14
Gene28281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28283,12,11,11,11,13,11,15,14,5,0,6,1,14,13,12,14
Gene28284,18,21,21,21,23,26,34,35,33,7,36,2,43,42,42,44
Gene28285,0,2,1,0,0,2,5,4,0,0,1,0,7,5,6,6
Gene28286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28287,2,4,2,3,5,4,4,7,0,0,0,0,12,11,11,14
Gene28288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28293,3,2,2,3,4,8,8,8,8,0,13,1,9,9,10,8
Gene28294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28295,46,50,48,50,67,65,65,69,377,202,1335,184,75,85,84,47
Gene28296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28297,24,17,22,16,20,17,13,17,20,5,16,2,18,17,16,19
Gene28298,2,2,2,3,2,3,5,4,0,1,1,0,4,7,3,2
Gene28299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28300,4,4,5,5,3,2,5,5,3,2,5,5,7,6,7,5
Gene28301,14,15,12,12,22,17,20,24,22,14,24,11,21,29,20,21
Gene28302,2,3,4,7,0,0,4,0,0,0,0,0,0,0,0,0
Gene28303,28,45,44,25,42,36,36,32,24,9,29,0,43,56,47,35
Gene28304,21,19,27,19,16,24,21,19,146,54,122,68,27,30,37,27
Gene28305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28307,2,1,3,1,3,3,3,1,1,0,1,0,2,1,3,2
Gene28308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gene28309,0,0,0,0,1,0,1,2,1,0,3,0,0,0,0,0
Gene28310,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Gene28311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28319,10,13,15,7,22,18,28,22,15,6,9,6,17,26,26,23
Gene28320,0,1,1,1,6,1,5,3,0,1,5,0,1,2,2,4
Gene28321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gene28322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28323,239,200,191,178,116,232,210,215,0,0,0,0,260,270,211,248
Gene28324,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
Gene28325,2,0,1,0,1,2,0,0,0,0,0,0,0,0,5,0
Gene28326,0,0,0,1,1,3,5,3,4,0,2,0,4,4,3,1
Gene28327,158,147,139,131,92,124,84,100,0,0,0,0,103,93,93,111
Gene28328,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Gene28329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gene28330,2008,2310,1956,1557,756,944,799,774,5,3,0,0,426,323,384,390
Gene28331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gene28336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28343,0,1,0,1,2,0,0,0,1,2,1,1,0,0,0,0
Gene28344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gene28345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene28346,20,22,18,19,41,29,18,17,41,67,17,25,20,21,21,14
Gene28347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gene28348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gene28350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28353,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1
Gene28354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28358,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
Gene28359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28361,0,1,0,1,0,1,4,5,1,0,0,0,5,4,8,6
Gene28362,33,29,31,39,48,32,28,32,13,19,17,21,36,38,35,28
Gene28363,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
Gene28364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28365,9,8,9,8,8,8,14,13,0,0,0,0,11,12,14,13
Gene28366,2,6,7,3,3,1,2,2,0,0,0,0,0,0,0,0
Gene28367,3,3,4,4,2,6,12,14,10,0,15,1,17,20,18,16
Gene28368,0,1,0,3,0,1,2,1,0,0,0,0,0,0,3,5
Gene28369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28370,0,0,1,3,2,5,5,0,0,0,0,0,2,2,11,11
Gene28371,1,0,0,1,1,0,1,2,0,0,0,0,2,2,4,4
Gene28372,5,5,2,4,1,3,5,3,0,0,0,2,1,2,3,3
Gene28373,1,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0
Gene28374,4,3,4,7,7,5,12,13,4,0,5,0,13,12,13,12
Gene28375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28379,8,8,8,7,11,9,5,5,43,19,32,9,6,7,8,9
Gene28380,115,86,83,83,74,112,96,95,6,11,11,19,77,66,59,73
Gene28381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28386,15,17,16,20,30,22,21,16,1,4,1,0,15,18,23,11
Gene28387,4,6,4,6,8,3,6,6,0,0,0,0,4,6,6,6
Gene28388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gene28389,0,0,0,0,0,1,0,2,5,1,9,1,0,1,2,2
Gene28390,2,1,2,1,4,3,6,6,0,0,0,0,7,2,4,7
Gene28391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28392,1,2,1,2,1,1,1,1,1,0,1,0,2,1,1,1
Gene28393,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0
Gene28394,30,39,39,34,49,38,34,33,25,10,23,0,30,35,39,26
Gene28395,21,23,22,21,24,24,35,34,13,6,16,10,37,36,35,37
Gene28396,148,145,163,153,189,185,176,160,120,48,137,66,184,184,196,173
Gene28397,8,12,6,14,13,10,12,11,9,3,6,0,14,14,13,16
Gene28398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28399,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,3
Gene28400,10,11,15,13,10,14,15,19,5,0,4,0,20,21,24,22
Gene28401,0,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0
Gene28402,3,10,11,8,18,7,5,1,0,0,0,0,18,19,22,20
Gene28403,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
Gene28404,1,1,1,1,1,0,0,0,1,1,3,2,0,0,0,0
Gene28405,0,1,0,0,0,0,0,0,8,3,15,8,0,0,0,0
Gene28406,3,1,2,2,1,3,3,5,1,0,1,0,3,4,4,2
Gene28407,17,15,14,17,32,22,30,29,14,7,14,11,33,30,24,29
Gene28408,59,66,71,74,62,44,61,54,2,1,5,0,73,67,81,94
Gene28409,113,99,106,116,150,139,136,132,108,42,92,53,128,145,140,118
Gene28410,7,8,7,6,8,8,11,13,3,0,3,0,15,17,16,14
Gene28411,1,1,0,0,2,3,5,4,0,0,0,0,3,3,1,1
Gene28412,6,3,4,4,8,6,7,6,1,0,1,0,8,5,4,4
Gene28413,2,3,2,3,3,4,7,9,3,0,4,0,7,7,6,9
Gene28414,3,2,2,4,1,1,2,2,13,5,18,5,2,0,1,2
Gene28415,32,42,47,46,78,45,18,17,40,12,5,0,65,65,91,68
Gene28416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28419,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2
Gene28420,3,3,2,2,6,3,5,3,43,19,57,6,3,2,1,4
Gene28421,7,10,13,12,12,13,14,14,0,0,0,0,15,10,9,9
Gene28422,1,0,0,1,0,1,1,2,0,0,0,0,3,1,1,2
Gene28423,2486,2800,2458,2101,1126,2116,1604,1476,1419,1435,1292,2322,1297,1248,1151,1279
Gene28424,0,0,0,0,4,2,2,3,1,0,0,0,3,3,2,2
Gene28425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28426,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Gene28427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28428,1,3,2,1,1,2,3,4,0,0,3,0,2,3,4,8
Gene28429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28432,0,0,0,0,0,0,0,0,19,4,33,0,0,0,0,0
Gene28433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28438,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0
Gene28439,4,0,0,2,1,5,8,7,5,0,13,0,0,0,12,14
Gene28440,0,0,0,0,0,6,10,6,0,0,0,0,5,8,0,1
Gene28441,1,1,0,0,1,3,3,4,0,0,0,0,1,3,4,6
Gene28442,0,2,0,3,1,0,0,0,0,1,0,0,0,3,0,0
Gene28443,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
Gene28444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28447,24,50,49,35,89,6,16,17,257,674,163,286,2,9,3,4
Gene28448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28455,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Gene28456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28458,0,0,0,0,0,1,0,1,0,0,1,0,1,1,2,0
Gene28459,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Gene28460,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene28461,0,0,0,0,0,3,4,4,6,0,8,0,3,2,2,1
Gene28462,9,10,12,14,12,16,24,24,1,0,10,0,33,25,33,35
Gene28463,0,0,0,0,0,4,6,7,0,0,4,0,3,5,6,3
Gene28464,1,0,0,0,0,3,3,5,1,0,0,0,6,3,3,2
Gene28465,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Gene28466,10,10,8,13,11,9,11,9,1,3,3,0,12,8,6,9
Gene28467,0,0,0,1,1,2,4,6,0,0,1,0,5,5,4,5
Gene28468,1,0,1,0,4,2,7,6,0,0,2,0,5,3,4,3
Gene28469,0,0,0,1,0,1,1,1,1,1,4,0,1,1,0,2
Gene28470,3,3,3,2,1,3,4,3,0,0,0,0,2,1,1,1
Gene28471,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Gene28472,15,17,16,21,21,25,17,16,0,0,0,0,20,24,25,14
Gene28473,0,0,0,0,0,0,1,2,1,0,1,0,2,1,1,1
Gene28474,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0
Gene28475,1,2,2,1,3,5,6,9,1,0,2,0,7,9,2,6
Gene28476,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Gene28477,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1
Gene28478,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene28479,21,23,32,22,34,12,16,17,0,0,0,0,13,16,11,12
Gene28480,1,1,1,1,1,4,9,10,0,0,0,0,11,11,16,10
Gene28481,32,35,31,30,36,42,36,32,18,22,18,15,39,42,47,44
Gene28482,5,5,6,7,8,8,15,16,0,0,3,0,18,19,17,18
Gene28483,6,5,6,6,6,10,13,14,0,0,2,0,16,17,20,16
Gene28484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28485,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
Gene28486,0,2,0,1,0,1,2,1,0,0,0,0,3,2,3,3
Gene28487,6,6,6,6,9,9,6,7,0,0,0,0,8,5,7,6
Gene28488,1,1,2,1,11,3,3,3,1,2,2,0,1,4,8,4
Gene28489,10,14,12,12,11,11,14,12,11,8,14,16,11,10,11,13
Gene28490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28492,0,3,0,0,2,1,3,0,0,0,2,2,0,5,8,11
Gene28493,8,4,10,13,18,23,24,33,9,0,11,1,30,27,37,32
Gene28494,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Gene28495,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene28496,0,0,0,1,3,0,4,6,1,0,1,0,6,7,7,10
Gene28497,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0
Gene28498,50,68,57,62,63,59,61,54,39,16,35,8,56,59,54,45
Gene28499,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28501,3,1,1,2,2,2,5,3,0,0,1,0,2,2,2,4
Gene28502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28503,2,6,6,1,3,7,12,12,1,0,7,1,12,12,9,20
Gene28504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene28505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Gene28506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28507,0,0,0,0,0,2,2,2,1,0,0,0,3,2,5,3
Gene28508,1,1,1,2,1,2,2,3,0,0,0,0,2,2,4,2
Gene28509,26,15,18,18,10,16,23,19,2,2,2,0,18,14,13,17
Gene28510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28511,11,11,13,13,6,12,12,15,2,0,2,0,13,16,21,14
Gene28512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28513,1,1,1,0,0,1,2,2,0,0,0,0,2,1,2,1
Gene28514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28515,11,8,9,12,7,12,14,15,0,0,3,0,16,13,17,16
Gene28516,0,0,1,4,3,0,0,6,0,0,0,0,0,0,4,0
Gene28517,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Gene28518,0,0,0,0,1,1,2,1,0,0,0,0,3,3,0,0
Gene28519,4,0,0,1,3,4,2,9,0,0,3,0,0,9,0,2
Gene28520,1,1,1,1,3,0,1,1,0,0,0,0,1,1,1,2
Gene28521,0,6,0,2,4,0,0,1,0,0,0,0,0,0,0,0
Gene28522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28523,0,0,0,4,4,1,0,19,2,0,11,0,0,6,11,3
Gene28524,50,45,51,42,33,67,113,118,53,12,84,18,127,114,131,141
Gene28525,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Gene28526,0,0,0,0,0,0,2,3,0,1,1,0,1,2,2,0
Gene28527,18,18,15,17,15,17,20,21,11,2,14,1,23,21,23,20
Gene28528,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Gene28529,5286,4825,4930,5245,5913,3969,2863,2676,4691,14691,2771,7744,2502,2477,2185,2498
Gene28530,7151,7801,7159,8352,10190,5382,3952,3585,8886,19402,4838,9476,3326,3233,2898,3258
Gene28531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28532,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
Gene28533,3,2,4,2,1,2,3,3,12,0,16,1,3,4,7,3
Gene28534,0,1,0,0,0,1,2,4,0,0,0,0,7,6,7,12
Gene28535,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Gene28536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28538,0,0,0,0,0,0,0,0,6,0,8,4,0,0,0,0
Gene28539,4,0,2,3,2,4,6,5,8,3,8,0,12,8,10,10
Gene28540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28541,1,2,2,2,1,1,1,2,0,0,0,0,2,1,1,2
Gene28542,7,7,5,6,7,5,9,8,10,11,20,0,9,7,8,7
Gene28543,10,15,0,7,2,1,0,0,0,0,0,0,0,0,0,0
Gene28544,11,8,12,12,7,3,6,4,1,1,2,0,4,3,2,4
Gene28545,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Gene28546,1,3,1,1,6,4,3,2,3,2,1,0,2,4,4,1
Gene28547,0,0,0,0,0,2,3,4,0,0,0,0,4,2,3,3
Gene28548,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0
Gene28549,0,0,0,0,0,1,4,4,1,0,1,0,3,3,2,1
Gene28550,3,3,3,3,4,6,10,9,0,0,1,0,5,8,6,7
Gene28551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28552,90,96,93,83,74,38,17,13,4,10,0,5,6,6,9,6
Gene28553,26,31,28,15,1,12,3,1,0,0,0,0,0,0,0,0
Gene28554,1,4,1,2,3,3,8,8,0,0,0,0,6,6,11,8
Gene28555,8,10,10,9,13,11,17,16,7,3,3,2,17,18,19,18
Gene28556,21,28,23,30,35,21,22,25,0,0,0,0,25,20,19,21
Gene28557,67,81,62,66,102,88,59,67,69,31,40,14,71,65,68,62
Gene28558,7,8,8,4,4,11,19,21,0,0,1,0,21,18,18,20
Gene28559,0,0,0,1,1,1,1,2,2,3,5,1,1,1,1,1
Gene28560,2,0,1,0,0,0,0,1,28,0,21,1,0,3,2,4
Gene28561,9,9,8,10,9,9,10,11,5,5,0,4,13,7,6,10
Gene28562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28563,30,28,34,32,27,34,57,67,13,2,18,2,74,75,82,89
Gene28564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gene28565,1,1,1,2,2,3,1,2,0,0,0,0,2,2,0,2
Gene28566,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,1
Gene28567,53,57,56,60,64,61,66,66,53,27,48,18,63,61,63,58
Gene28568,25,24,29,28,34,30,38,37,33,19,28,13,48,47,43,43
Gene28569,94,89,87,86,70,151,109,111,204,60,115,85,92,101,83,77
Gene28570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28571,1,2,1,1,2,2,2,5,0,0,0,0,0,2,0,0
Gene28572,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
Gene28573,1,2,1,3,5,5,4,2,2,1,3,0,4,8,10,3
Gene28574,3,2,8,2,4,6,3,2,2,1,3,0,2,5,3,11
Gene28575,10,10,8,11,8,4,11,15,2,1,6,0,12,6,7,10
Gene28576,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Gene28577,2,1,1,0,2,3,5,6,3,0,1,0,5,4,2,5
Gene28578,2,2,2,2,2,4,9,9,2,0,4,0,8,8,7,9
Gene28579,6,4,5,8,6,11,13,14,0,0,0,0,12,11,14,11
Gene28580,0,16,0,20,23,14,6,3,17,11,13,2,25,9,0,11
Gene28581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28582,5,6,5,4,4,7,4,4,0,0,0,0,8,7,9,5
Gene28583,5,5,6,5,13,11,5,7,16,3,16,3,7,6,12,10
Gene28584,27,32,34,31,30,33,33,36,85,31,61,7,37,44,42,40
Gene28585,0,0,0,0,1,0,1,2,0,0,0,0,0,1,2,1
Gene28586,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0
Gene28587,6,5,12,11,2,10,20,25,2,0,7,0,31,32,35,37
Gene28588,11,12,13,12,9,11,21,23,1,0,3,0,36,34,39,45
Gene28589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28590,6,8,10,9,20,11,8,6,0,15,1,4,14,13,23,20
Gene28591,15,13,16,12,11,17,16,21,24,5,26,6,15,12,22,19
